ID,Label,Size
6052,1448039959999438849,1
6053,1448116271166410752,1
6054,1448372841632649221,1
6055,1447889751705489409,1
6056,1438240028589703172,1
6057,1447979966579286019,2
6058,1448376630511079426,2
6059,1448368823023935494,1
6060,1447899974046416901,1
6061,1448242889335533570,5
6062,1448311254339276810,1
6063,1448351945026985984,2
6064,1448376881338732545,1
6065,1447713935344508938,1
6066,1448200883355799554,2
6067,1448334091296727044,2
6068,1448334879578411009,2
6069,1447152420937560068,4
6070,1447643493287874560,9
6071,1445770064293085201,6
6072,1447144264811663361,3
6073,1447977552480509957,30
6074,1448356054304116739,3
6075,1448144418989510668,2
6076,1447442589930639363,1
6077,1447920773109202944,4
6078,1448375874630217731,4
6079,1447564770689880065,1
6080,1446733017104281608,2
6081,1443648657262186513,1
6082,1447569233337110528,138
6083,1447739746109644801,1
6084,1448338234765893632,1
6085,1447126063910465538,2
6086,1448349585089253376,2
6087,1448263010603130887,13
6088,1447919069936689153,11
6089,1448344226861826050,7
6090,1447550660036239362,1
6091,1444011432534806564,1
6092,1448373987822743555,2
6093,1447536292338839556,2
6094,1448374527038210050,2
6095,1447599358711525382,7
6096,1448375530722668545,2
6097,1447654264390705153,8
6098,1447608818620407815,5
6099,1448336308355600389,1
6100,1448371823662428160,1
6101,1437546598381375490,1
6102,1447934985860784138,2
6103,1447142592550871047,2
6104,1447582872072753162,1
6105,1448374884606746624,2
6106,1445871828849737731,1
6107,1448366381267922949,1
6108,1447693307749019649,1
6109,1447901417243561987,16
6110,1448375537550901252,1
6111,1448375288157642758,1
6112,1446151088202076163,4
6113,1446082364799553537,3
6114,1448374231381721093,1
6115,1447813623397584901,1
6116,1447623035373109250,1
6117,1446001458156027906,1
6118,1447447650899423235,1
6119,1446861185890934787,1
6120,1448091447870300167,1
6121,1446415228179304467,3
6122,1447928680836128770,14
6123,1447562672376098821,3
6124,1447649618226032641,6
6125,1446938655008989185,5
6126,1446472619096674306,2
6127,1448354158629720066,5
6128,1447285178913759236,10
6129,1447424410546319361,3
6130,1447918257667821568,1
6131,1448016294264070144,2
6132,1448254319149531139,1
6133,1448372565421039619,1
6134,1448366571156656134,5
6135,1448280197321699337,5
6136,1448327143725965315,3
6137,1447529282000101379,14
6138,1448246299455856641,1
6139,1448371014253961217,1
6140,1443284525140746240,1
6141,1448099814843973634,4
6142,1448095883728457728,4
6143,1442866728204111872,1
6144,1448372425608081411,1
6145,1448016498144858113,1
6146,1448286824800030722,1
6147,1448370709424746501,4
6148,1448368912203137025,3
6149,1447979074983448583,1
6150,1445988567411351558,1
6151,1446158629871181833,1
6152,1448323821279367172,1
6153,1441868816347185162,4
6154,1448279585355874312,12
6155,1448371723296935936,1
6156,1447741665452511234,3
6157,1447710605889216515,7
6158,1448365268594483204,4
6159,1448110830017552384,1
6160,1448354616593158144,2
6161,1448352146743697410,2
6162,1448043367888261120,5
6163,1448352716963532802,2
6164,1448274567189966854,4
6165,1448314275953618948,6
6166,1447236174725013509,1
6167,1448370491056476162,1
6168,1447700667385073665,1
6169,1447566674643730438,31
6170,1443309604054736906,1
6171,1447683270364307465,1
6172,1447340367553126405,2
6173,1447861133617025024,9
6174,1438083909623943169,1
6175,1448045950950330375,6
6176,1439556889713553409,1
6177,1440347746267848705,1
6178,1373059549071093769,1
6179,1446104422367514625,3
6180,1447967312116600832,9
6181,1447193015806664705,1
6182,1447916144187281414,13
6183,1448064689863217157,1
6184,1448017125377863683,1
6185,1446977739530149891,1
6186,1448359539053678595,1
6187,1448366386858844167,2
6188,1448367630159601667,2
6189,1446432793060265989,2
6190,1447787941867098117,2
6191,1447684079558832131,5
6192,1447752996536860674,15
6193,1447290945142018048,4
6194,1448026957975785474,2
6195,1447472754698055688,5
6196,1448047459784089602,8
6197,1447753881031561221,8
6198,1448020442133016577,13
6199,1448030137849688064,5
6200,1447717516399288329,1
6201,1448279113463123972,2
6202,1447981225759629324,7
6203,1447524848939544576,2
6204,1448371562277650435,1
6205,1448371672197722112,2
6206,1428261283921551360,1
6207,1426093741941592071,1
6208,1447996483840716805,2
6209,1448126513514168322,1
6210,1447941217149497352,10
6211,1448300362176290824,2
6212,1448371022261100552,1
6213,1448370713249910788,1
6214,1444444292005568517,4
6215,1448364370040328198,1
6216,1439571153027309572,1
6217,1446404651063074840,1
6218,1448371591331594242,1
6219,1448370523537387535,3
6220,1448371010164625409,1
6221,1448018288596987907,1
6222,1447997281391759368,1
6223,1447585028012007428,11
6224,1447518591218241540,2
6225,1448371906583826432,1
6226,1448188322254307329,1
6227,1448371608201084929,1
6228,1448259214070198280,3
6229,1448356745911443466,4
6230,1447911758774079490,1
6231,1447220617338626049,1
6232,1445358638328074241,1
6233,1447179135168745476,1
6234,1448371623371984908,1
6235,1441855021801357315,6
6236,1447970801374797826,1
6237,1448339312425144324,1
6238,1448371586940145665,1
6239,1448364047938646016,2
6240,1447017417956278277,1
6241,1448366501212430339,1
6242,1448371639549317127,1
6243,1448371587229667329,1
6244,1447542479323111426,11
6245,1448111036377309185,1
6246,1448368765729755141,3
6247,1448362660693643268,2
6248,1448371032771936258,1
6249,1446888750831779846,2
6250,1448139058639638532,2
6251,1448274053316309003,14
6252,1448139996502761474,1
6253,1446967002178990081,2
6254,1446959142032314370,1
6255,1448366872018173962,1
6256,1448352539246612480,3
6257,1448299303689089027,3
6258,1448154342091943938,3
6259,1448362909369700352,5
6260,1445871357389012995,1
6261,1448051375313666053,18
6262,1445480053047922692,1
6263,1447954637533843470,1
6264,1447572910273667075,7
6265,1448370773199138831,1
6266,1448109243094245376,4
6267,1448295353065910274,1
6268,1448045539061387265,4
6269,1447528205393399808,2
6270,1448370799459684360,1
6271,1447925536316137480,3
6272,1446939115929362439,2
6273,1432644238425133056,1
6274,1446450560991956993,21
6275,1448362562307993604,2
6276,1447779676462612481,1
6277,1447612050767847431,10
6278,1447429131180908544,5
6279,1447482967555719168,3
6280,1447781406445166592,3
6281,1448012668007288840,1
6282,1448355686036000770,7
6283,1447215316199612421,8
6284,1448370437491027969,1
6285,1448369734211317760,1
6286,1447906396826128388,4
6287,1447958703999705096,2
6288,1448013131381358598,1
6289,1447679142984617998,2
6290,1448088501451382802,10
6291,1448369883545223168,1
6292,1448359441133449231,3
6293,1447493171609579523,3
6294,1448138571274022926,4
6295,1447800461793263626,8
6296,1447972102892662784,10
6297,1447275280612085762,5
6298,1448365142975074305,1
6299,1448288990684057600,7
6300,1448369575863717894,1
6301,1447945864421408774,2
6302,1448013499779600386,1
6303,1446704713605566466,1
6304,1447588780685340675,4
6305,1447230586104467464,11
6306,1448352532133289989,5
6307,1448361821107376130,1
6308,1447462894300323840,9
6309,1445074745230299142,2
6310,1448121914623418368,42
6311,1441376550025236490,4
6312,1447837009008107527,8
6313,1448301081671311361,3
6314,1448363971614949381,1
6315,1448366912883339269,3
6316,1448328065919168515,5
6317,1448368768615424000,4
6318,1438287628948869121,1
6319,1448369028939100168,1
6320,1444029253826199553,1
6321,1447166750404009987,3
6322,1448363762721775616,1
6323,1448367077627211778,3
6324,1448203664833667074,22
6325,1448029384120614919,1
6326,1447837865094701057,3
6327,1448368555112599552,1
6328,1448363622040735758,1
6329,1448368715846676483,1
6330,1447687055207632907,5
6331,1440666938015817740,1
6332,1448149778060091395,4
6333,1448366916452691971,1
6334,1448230939478433793,1
6335,1447468555193225218,15
6336,1447963049726521352,34
6337,1448144854672764933,1
6338,1448362473271304194,1
6339,1447829976313565189,18
6340,1447945221493252099,1
6341,1448353711609335815,2
6342,1446234212307283971,1
6343,1435285117178613760,1
6344,1448367685532856320,1
6345,1447476183260663811,1
6346,1448207769677570049,13
6347,1448329676330516480,3
6348,1447477728450646021,1
6349,1448019952506707971,7
6350,1447693605204811776,6
6351,1448217452500897799,60
6352,1448020153514532868,6
6353,1448026658053709828,1
6354,1448364536554086401,2
6355,1448335565783326720,3
6356,1448342248035258371,1
6357,1448001344665788417,1
6358,1448365177720741889,2
6359,1443087980659347456,1
6360,1448359013951975428,1
6361,1443294951476011013,3
6362,1447267638938411018,18
6363,1448028117516255234,3
6364,1448366343191994368,1
6365,1448367365826224133,1
6366,1448365337917992960,1
6367,1448129383215026179,3
6368,1447451585433399299,1
6369,1442447333355048960,2
6370,1448084020705779712,2
6371,1448098564702363655,1
6372,1448112623749251072,1
6373,1448189546726924291,2
6374,1448362105544093696,2
6375,1448321182483243016,1
6376,1448325168506548229,1
6377,1448367227716186113,1
6378,1448333852234162182,2
6379,1446499381256011776,3
6380,1448366436364156928,1
6381,1448350068294266883,2
6382,1448361200778203138,1
6383,1446601606351446023,4
6384,1448363890094624768,3
6385,1448367039463165956,1
6386,1448366914657468423,1
6387,1447634297557590021,16
6388,1448291853321736195,23
6389,1448068714897805318,6
6390,1448183863943991298,3
6391,1447445632109658115,1
6392,1446078356592553987,3
6393,1440428868368691205,1
6394,1448183661963137031,5
6395,1436292107342266368,3
6396,1448366686252322816,1
6397,1448366695517671427,1
6398,1447969927818661889,37
6399,1448276105090240514,7
6400,1444315227219120128,5
6401,1448350829598052358,13
6402,1448207680137482244,2
6403,1448354638353272832,5
6404,1445773498849234949,1
6405,1448331629152411654,5
6406,1448177506876473347,3
6407,1447743887271944192,3
6408,1447983585777094661,6
6409,1448357659028201473,2
6410,1447452902029627393,1
6411,1447907477077565445,9
6412,1447876074088669192,6
6413,1448215186272313345,1
6414,1448165158539472905,6
6415,1446129150096330758,3
6416,1447453060083724289,1
6417,1446104941643190273,11
6418,1447898468098449410,13
6419,1448140783605796865,3
6420,1448358108481339398,2
6421,1448244880799682563,2
6422,1448340209561706504,8
6423,1448364689952579588,1
6424,1448246399502532613,2
6425,1448243931305725952,18
6426,1448342487924367368,6
6427,1448356819634724874,1
6428,1443395797945659400,2
6429,1447935475642163206,6
6430,1446340223667949592,1
6431,1447453791217979395,1
6432,1448220030890659840,7
6433,1448294713119821829,1
6434,1447834430752665605,3
6435,1448364877991514128,2
6436,1447774504701374468,5
6437,1442326465186521088,1
6438,1445386162735026178,1
6439,1448015611297161223,3
6440,1448365414954700808,1
6441,1447631812369518595,1
6442,1448365411641147395,1
6443,1448065917343002624,3
6444,1448201639169601538,6
6445,1447487424855166979,7
6446,1448209902049144835,11
6447,1448188202599124996,3
6448,1445596014786723854,1
6449,1447454704720621569,2
6450,1447320026927804432,2
6451,1425117234515648516,1
6452,1448365221651705856,1
6453,1447865144210567168,5
6454,1448157648004816902,1
6455,1448358445418045441,2
6456,1448357604640518144,2
6457,1445846112766763011,1
6458,1447856029958504449,3
6459,1448320630865211401,1
6460,1441106794512744452,1
6461,1446599048560091137,2
6462,1447330005613101059,1
6463,1443302349393612804,1
6464,1448349104434778113,2
6465,1448281963438096390,5
6466,1448290088455229440,6
6467,1447842541978669058,3
6468,1448321662936489984,1
6469,1448331000602247176,3
6470,1448349099191799813,4
6471,1448363029490438153,2
6472,1448362998796595213,1
6473,1448288975970578432,3
6474,1447613774056263688,7
6475,1446194764207071236,3
6476,1440116530344251399,1
6477,1448187134905569282,1
6478,1447711499963678721,1
6479,1448248198494097410,4
6480,1447537868860166144,3
6481,1447752312248745998,5
6482,1448229738816757764,4
6483,1448001398084444161,8
6484,1448274447996108800,1
6485,1447924774412427280,1
6486,1448311506899177475,3
6487,1448363962890862597,1
6488,1446563968068247554,1
6489,1448316095576764417,2
6490,1448363019520692225,1
6491,1447845164895064069,2
6492,1448286142860828673,1
6493,1448345858995412992,2
6494,1446439437983010835,69
6495,1447817592010276866,2
6496,1446406826178711556,1
6497,1447734209758601221,3
6498,1445265161191706624,1
6499,1445437991799775238,1
6500,1448360859630141447,1
6501,1448353629195362308,5
6502,1448281662262022149,20
6503,1447942364560072712,2
6504,1443250155642359824,7
6505,1448329189585788930,1
6506,1447162098253959178,1
6507,1448363039359700999,1
6508,1445723463285620736,2
6509,1448225913934548997,15
6510,1448362962092179460,1
6511,1447562377894023170,2
6512,1445433910972674054,2
6513,1444733822516531203,1
6514,1447193378630762496,3
6515,1448185127608078337,22
6516,1448362642163175424,1
6517,1445784556146073601,1
6518,1447575513376215045,4
6519,1448358129687797761,1
6520,1447142092505956356,2
6521,1447486349234278402,9
6522,1448291723457794052,2
6523,1448322183487528964,1
6524,1448362559149592584,3
6525,1448321203337404424,4
6526,1439507132852805634,4
6527,1448299857928613888,1
6528,1446566150444310535,5
6529,1443583577585635333,1
6530,1448301547159375872,2
6531,1448181002556383233,24
6532,1447664264773263362,11
6533,1448346170967924736,2
6534,1448302449232539654,2
6535,1447700202282946567,7
6536,1448305178449375237,3
6537,1448166444038983683,13
6538,1448360646110679041,1
6539,1447574984390479878,7
6540,1448246134175145993,1
6541,1448222691866013698,2
6542,1448305526954024960,3
6543,1448356009035010050,1
6544,1446071127143600132,1
6545,1448321787813679107,6
6546,1448360489860358152,2
6547,1440609385915432970,3
6548,1448010639746686982,5
6549,1448332934600019972,1
6550,1448333142578794498,1
6551,1447898521185701894,14
6552,1448354575833051148,1
6553,1448356796326891523,2
6554,1448355108849438722,1
6555,1444555279291584517,2
6556,1448361840870928389,1
6557,1446763506263592960,1
6558,1448334503382974468,1
6559,1442922109093572609,1
6560,1448352410708103171,2
6561,1447500512123932673,6
6562,1448358734816858115,2
6563,1448243336616325125,15
6564,1445749741615128590,2
6565,1447025272998354944,1
6566,1448337452897165316,1
6567,1448326166553759749,174
6568,1448341528225583106,2
6569,1448361353270337544,1
6570,1448361231618920459,1
6571,1448041512391135235,13
6572,1448011112553668608,1
6573,1447997359145865216,3
6574,1448026068955324418,2
6575,1448073685689159691,3
6576,1448225975548977152,21
6577,1448347812652015616,1
6578,1442200445783576577,2
6579,1448290580769902598,4
6580,1448352918315286530,1
6581,1448360536106803206,1
6582,1448353085626085379,2
6583,1446285274384850944,1
6584,1441507734285737992,1
6585,1448353387104194563,1
6586,1448353938630053890,1
6587,1448354245246210049,1
6588,1448361161364180992,1
6589,1448354405460312065,2
6590,1448355172648828930,1
6591,1448017947822280713,20
6592,1448129675792814083,1
6593,1448360964206645248,1
6594,1448355411862560771,1
6595,1448355716167716871,1
6596,1438490860836904967,1
6597,1448360667266752514,1
6598,1448359266302238721,1
6599,1447652214017708032,6
6600,1448356426204598272,2
6601,1448356736008536068,3
6602,1448357056419799041,1
6603,1448346710560976899,8
6604,1448346093981474825,14
6605,1445736441229635587,1
6606,1448046263958704129,19
6607,1447165143612276741,2
6608,1448358671801470977,1
6609,1442538691407319044,2
6610,1448355983986544650,2
6611,1448358884259680256,1
6612,1448359346916651013,1
6613,1445499501804806155,1
6614,1448359922983481348,1
6615,1448359627754655749,1
6616,1448359912573050882,1
6617,1448290380651372555,4
6618,1448360550535245827,1
6619,1448329940328493058,1
6620,1448328655118159872,5
6621,1447894633191591939,1
6622,1447541054496919552,4
6623,1447491031809855490,1
6624,1447635403234705408,1
6625,1435281859504705542,1
6626,1448350717270446084,2
6627,1447979737406578691,8
6628,1409094354715787265,1
6629,1448359838853992451,1
6630,1432831655572606977,1
6631,1448360230132359168,1
6632,1447836571302969345,12
6633,1446142020137803785,3
6634,1447971169844572162,3
6635,1448347521407926277,1
6636,1447345177723502593,4
6637,1448216693889699845,12
6638,1448359875638083593,1
6639,1447692148955099138,2
6640,1446894895164059650,2
6641,1447880825668718598,13
6642,1448360121470386177,1
6643,1448359303065350151,1
6644,1448111887456083968,6
6645,1448347714975064064,1
6646,1447273587656769540,2
6647,1446878344608288772,20
6648,1448355355071746054,1
6649,1447533187224199172,4
6650,1448355355176562692,1
6651,1447881246726492164,1
6652,1447587238544650240,35
6653,1448111702973636609,1
6654,1447556533273903112,2
6655,1448358148243349507,2
6656,1447991794441068549,5
6657,1448274680209498120,4
6658,1448359163915116547,1
6659,1448357136996749320,5
6660,1448225187296526338,11
6661,1447965805115760645,25
6662,1448359330579992579,1
6663,1448346123081375747,8
6664,1440004588250218506,1
6665,1448354690245275653,1
6666,1448337257618755587,7
6667,1447623670705410048,1
6668,1446505474636099591,1
6669,1448335192947453953,2
6670,1448359431301832709,1
6671,1445002680796160001,1
6672,1448359385265225738,1
6673,1448309977538564096,5
6674,1448359195217125379,2
6675,1448354079139323907,6
6676,1444501183586988040,1
6677,1445419896658083854,1
6678,1446071551229628422,1
6679,1439650595011448838,1
6680,1448281176788045829,1
6681,1447461801122144262,1
6682,1448358670929055748,1
6683,1448359108738895876,1
6684,1445237245376700417,1
6685,1447967421973745667,3
6686,1448191466346582019,2
6687,1447462324554637312,1
6688,1448358640184807425,1
6689,1448342370609766400,2
6690,1448358656982994947,1
6691,1448358675828015104,1
6692,1447002693768138755,1
6693,1448358698691153920,1
6694,1447944627961536513,8
6695,1448108714741932037,1
6696,1448352287890366464,1
6697,1447923596534353923,32
6698,1448358445170655232,1
6699,1448355159348813827,2
6700,1447868477394636804,23
6701,1447132834880237569,3
6702,1448315678537232387,3
6703,1448313112503881728,3
6704,1448358066164944899,1
6705,1445279099115556870,2
6706,1424018452210147338,1
6707,1438388194781720577,1
6708,1448354816191877120,2
6709,1448358053502357505,1
6710,1444421926022041602,1
6711,1448357501192245253,1
6712,1447983470588960771,16
6713,1430920950170755081,1
6714,1448357754133958658,1
6715,1447022156697636864,1
6716,1448355750095384577,2
6717,1444298193886400514,2
6718,1448073396768677893,5
6719,1447289942191841283,4
6720,1447997026722107396,11
6721,1444783678907879425,1
6722,1447607938051346441,1
6723,1448348149106429953,1
6724,1447586234608590859,44
6725,1444358406203187203,1
6726,1447978025195237378,4
6727,1446875481173897220,4
6728,1448003428387409922,12
6729,1448354096826798083,3
6730,1448357442618892291,2
6731,1448357461925134337,1
6732,1447563922521919496,2
6733,1448053617538199552,5
6734,1447464929926209539,1
6735,1448341506243321861,4
6736,1448201436823650304,4
6737,1448336300252205057,2
6738,1447898999617462280,2
6739,1447442856625508354,2
6740,1448346519669772297,1
6741,1448011172586868741,27
6742,1448357145217486856,1
6743,1448272028495069184,15
6744,1447892097177161730,1
6745,1447078905127612417,2
6746,1448355661105016837,1
6747,1448220908116602880,5
6748,1446845212895088641,2
6749,1448187404842455040,1
6750,1447202751205740551,1
6751,1448350057611157504,1
6752,1447817768816889856,1
6753,1447745384223178753,9
6754,1401467074136862720,1
6755,1447885755611635723,11
6756,1448036474579034114,9
6757,1446748577875718148,1
6758,1447943048810348553,40
6759,1448353354615169025,1
6760,1447468971813396481,1
6761,1448356394340519938,1
6762,1447477203617427467,1
6763,1446265611823169537,2
6764,1445828701564723201,2
6765,1448356014013681665,1
6766,1448292590667763714,1
6767,1448316598817726466,1
6768,1448015959206375430,2
6769,1447262989623521280,2
6770,1448347687816998914,1
6771,1447468259171868673,8
6772,1448354973570502657,1
6773,1447754021050089479,11
6774,1443344403234312193,1
6775,1447155186967977985,1
6776,1448355589747195906,1
6777,1448355356636336128,1
6778,1448352251911622657,3
6779,1445884682550353922,1
6780,1448114136697671680,3
6781,1448006026385571844,1
6782,1448207151164379142,8
6783,1446516769003229190,1
6784,1446156143634489360,1
6785,1444128369642246146,1
6786,1448023879784435713,1
6787,1444439778041159687,1
6788,1448005129387585544,7
6789,1448305787093274629,3
6790,1446117841753698310,1
6791,1448351580319727619,8
6792,1448317614909009921,6
6793,1447341235916746760,5
6794,1448097327135301636,2
6795,1447081064615317507,1
6796,1448354566395895827,6
6797,1448355373124100098,1
6798,1448185709702025216,5
6799,1445855603511992325,2
6800,1448031308274352148,1
6801,1448167629793943552,13
6802,1448110783318183938,8
6803,1448320384265297933,6
6804,1448111962848591872,1
6805,1447941123616526345,1
6806,1447785795700420612,3
6807,1448281231984971779,4
6808,1448272814805504004,1
6809,1448230587475574786,5
6810,1448282774037798918,1
6811,1447650232968298498,1
6812,1448330472472330243,1
6813,1447949881797140489,5
6814,1448321840334606340,3
6815,1447390952193150982,5
6816,1448353959656181762,8
6817,1448354876719837192,1
6818,1444153642165039107,6
6819,1448354116271546371,1
6820,1448035555795636225,2
6821,1448351522102792193,4
6822,1445809714156036098,3
6823,1448102461005238275,1
6824,1446021581096902656,5
6825,1443552995057315840,1
6826,1446927341343674368,6
6827,1448073431421947907,1
6828,1448339938571735040,2
6829,1448293657778417665,2
6830,1447916851334418434,1
6831,1448003492845654018,11
6832,1446027059176738816,6
6833,1447932768319680518,3
6834,1447539396929101826,3
6835,1448312740326555653,2
6836,1447872996526362627,13
6837,1448118456595980294,1
6838,1448153808979197954,1
6839,1448348734400733189,1
6840,1438405990257336326,1
6841,1447878045533102082,14
6842,1446131183050321925,4
6843,1447808000090152960,1
6844,1448338244119134208,2
6845,1447919951164096517,37
6846,1447284431392280578,2
6847,1446188233902067725,7
6848,1448354278373040132,1
6849,1429905131940859906,2
6850,1448206609776136194,3
6851,1448004047449968642,1
6852,1447950222064332805,9
6853,1447899601135149059,3
6854,1448317266630639616,1
6855,1448211129440768005,3
6856,1448351961586143236,2
6857,1447049704089477121,1
6858,1447966235992502272,3
6859,1448346965658329093,10
6860,1448001581010591745,1
6861,1448004135471644672,3
6862,1448351100273401861,1
6863,1448311845933170694,2
6864,1448026642291564548,1
6865,1448030274449719302,3
6866,1448233672935624707,52
6867,1448229055086485508,2
6868,1447629146096644100,6
6869,1447971083269804034,54
6870,1447295240264630273,8
6871,1447237789695741966,9
6872,1447821710267461634,1
6873,1447132427420200963,3
6874,1447997094392967173,2
6875,1447975716297973763,1
6876,1446466111654989864,1
6877,1447944941599182853,5
6878,1448348034337841154,3
6879,1447048823046500362,1
6880,1446868167431790598,5
6881,1447624256326717442,1
6882,1448343152293826561,2
6883,1447597686509772805,1
6884,1447936155945684994,11
6885,1446958655723687940,1
6886,1447638734661373958,13
6887,1448247676252864520,2
6888,1438218179336187914,5
6889,1448186194685095942,2
6890,1448352910232875008,1
6891,1447573200481636353,2
6892,1448251750532616195,7
6893,1446249110026088449,1
6894,1439888620610064384,1
6895,1448174001164013568,27
6896,1448338760140312586,2
6897,1447977588165578756,26
6898,1448341728050786304,2
6899,1446149793131151361,3
6900,1447925523120803852,4
6901,1448178327810834435,3
6902,1445757000046952462,1
6903,1446239624439943170,2
6904,1431929915650232320,2
6905,1448352435974643718,1
6906,1446118743214411786,5
6907,1448351676142915585,1
6908,1444703451598884867,1
6909,1448235287839223808,7
6910,1448351853368983555,1
6911,1445499288503549958,1
6912,1448346938353623042,1
6913,1447968498328784898,7
6914,1447989747977269249,9
6915,1447470231316803585,1
6916,1444718701786263554,1
6917,1447600838373888000,2
6918,1445789700506144768,1
6919,1440118610840539138,1
6920,1443304579026886662,6
6921,1447589526516289538,2
6922,1448351910390636553,1
6923,1436468024362639389,1
6924,1448351901464940545,1
6925,1447512091364106243,11
6926,1448348687378173956,1
6927,1448351427257114630,4
6928,1447459316143886338,1
6929,1442922908662202370,1
6930,1448230567229722626,7
6931,1447470640991195145,1
6932,1448112117102493698,1
6933,1448246667522678791,8
6934,1447583906488721419,1
6935,1446249842829926401,1
6936,1447562657918119938,1
6937,1441737881823875077,1
6938,1448295388142768140,5
6939,1447447332312649731,6
6940,1447225157144117249,2
6941,1442161062686740483,2
6942,1442819412503957504,2
6943,1448287438321901575,14
6944,1448348837341450245,1
6945,1448349204070506496,1
6946,1444694302253215745,2
6947,1443984020434341896,2
6948,1448343942651465729,1
6949,1448350879334158346,1
6950,1448326659829030922,3
6951,1448297188476477445,4
6952,1448334148247056384,2
6953,1448292372639633414,10
6954,1446118777326739470,1
6955,1448317449900859392,2
6956,1448307644897312775,9
6957,1448005823645556751,2
6958,1448325415756521476,1
6959,1448023954933776384,1
6960,1447999287766491141,3
6961,1447470967849095168,1
6962,1448045435256332288,1
6963,1447986241966907396,8
6964,1444301192792838147,1
6965,1447961064574898177,7
6966,1445551005739864068,1
6967,1446116999289978884,1
6968,1448349031114051585,1
6969,1445834418824830976,2
6970,1448116482857185284,60
6971,1448348389607985159,2
6972,1437554795733266437,1
6973,1447928794824720395,1
6974,1448021875586633731,1
6975,1448350239749025794,1
6976,1448329055938486282,4
6977,1447752985879015424,1
6978,1447192455598718981,1
6979,1448350453855571970,1
6980,1447162334569537536,1
6981,1443248456408109058,1
6982,1447625599229571078,3
6983,1448346576053850115,2
6984,1446328699016581120,2
6985,1446791893220831234,1
6986,1448350185374031875,1
6987,1444217972764016645,1
6988,1446579974648049664,2
6989,1447646887167856644,1
6990,1448249406755688450,15
6991,1445906343144030210,1
6992,1447323538726154241,3
6993,1448339142316904449,1
6994,1448347465988648967,1
6995,1448350079677603841,1
6996,1447472219597066246,1
6997,1448087931692912647,2
6998,1448349890153750535,1
6999,1448349781303218181,1
7000,1448349713238007810,1
7001,1446342999596838914,4
7002,1447894465784516609,9
7003,1448349666165198849,1
7004,1448349596946731010,1
7005,1446143280685764610,1
7006,1446875661403140100,3
7007,1447903807195815946,2
7008,1438921502070644739,1
7009,1439646171450990596,2
7010,1448345756604186625,1
7011,1443990883972550664,2
7012,1447733875799592961,1
7013,1448348990659911682,1
7014,1447916708568633346,1
7015,1448340328801505283,4
7016,1448349137578041345,2
7017,1447616067380170753,1
7018,1448117353292705798,5
7019,1447988963688386563,1
7020,1447364254991097859,3
7021,1447290840590602243,1
7022,1447366359466201095,2
7023,1447591007437029379,4
7024,1447950771471925253,1
7025,1448339572992225285,3
7026,1447881556429783047,2
7027,1448267263782658053,2
7028,1448348735247945734,1
7029,1448093297491075074,2
7030,1448349122897928205,1
7031,1445026569223917570,2
7032,1445703437337858063,3
7033,1447882677386887170,5
7034,1447472887376449539,1
7035,1447509952243798018,2
7036,1448342662482964482,1
7037,1446166736361955331,1
7038,1447955279002447872,3
7039,1448340858189852674,1
7040,1447970784652058625,3
7041,1448017927979012096,11
7042,1448348704193138688,1
7043,1448033144775618569,2
7044,1446884663243456519,1
7045,1446888338007511045,2
7046,1448333689654480896,5
7047,1448011926550814733,1
7048,1445790527316582415,1
7049,1448329850503241728,2
7050,1446550341575712773,1
7051,1448086940734136327,1
7052,1448343561020268551,2
7053,1446888249784422402,1
7054,1448288991745245187,5
7055,1444661323309088771,1
7056,1448348189749399557,1
7057,1448104571537170437,1
7058,1448071546917031936,4
7059,1447579261913628676,1
7060,1431995628310208513,1
7061,1447369566561062912,1
7062,1446208833773314049,1
7063,1447584035488870405,1
7064,1448343700699029509,1
7065,1446591324069580803,1
7066,1446372453282828292,1
7067,1445811059256971265,1
7068,1448265783616933892,1
7069,1448346193633939459,1
7070,1448347977941229571,1
7071,1446124445412708356,2
7072,1448024063004250112,2
7073,1447585143070265352,1
7074,1448091637457031173,1
7075,1448327911707119616,5
7076,1447593331362451457,1
7077,1447329086653689858,1
7078,1447585917930246147,1
7079,1446566637344337926,1
7080,1447522724927188992,1
7081,1448337880666054662,5
7082,1448311751058116613,2
7083,1448346239137841156,1
7084,1446052459139375111,16
7085,1448011967059349508,1
7086,1447254194751094784,1
7087,1446913372159623169,1
7088,1447587282924486667,1
7089,1447623032609050624,6
7090,1448100130876440579,1
7091,1448138779663822863,1
7092,1447107045526843395,1
7093,1448251836524290052,8
7094,1447948147544653832,5
7095,1447588832350703621,1
7096,1447963563495067648,2
7097,1448320239347896325,2
7098,1448038080892571649,7
7099,1446095080415129607,1
7100,1448215374244159491,4
7101,1448312363199909894,7
7102,1447874770863681538,1
7103,1447965045057523713,2
7104,1448300628975915011,7
7105,1447541201666719745,4
7106,1447501809971449859,4
7107,1447180792988246021,7
7108,1446490275715686421,3
7109,1446522858591584256,1
7110,1448346277566160903,1
7111,1446810108118327296,1
7112,1447208407572828164,1
7113,1446535825689350157,1
7114,1447250817610833924,1
7115,1448165676716228609,6
7116,1447628511582248960,3
7117,1448189488027496451,1
7118,1445908249765507080,1
7119,1447068812277284868,2
7120,1447883390162776074,1
7121,1445739913840783365,1
7122,1447656864624168963,2
7123,1447977196564385799,1
7124,1447876824231411712,6
7125,1448346960419713030,1
7126,1448346938168934400,1
7127,1448090106326241281,3
